Index,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,id,outlier
192,0.0,97.0,43.0,100.0,58.0,62.0,41.0,17.0,26.0,0.0,8.0,36.0,54.0,34.0,100.0,33.0,192.0,0
193,0.0,70.0,63.0,80.0,90.0,100.0,100.0,89.0,100.0,67.0,92.0,44.0,84.0,22.0,71.0,0.0,193.0,0
194,30.0,100.0,4.0,67.0,0.0,24.0,30.0,0.0,66.0,11.0,95.0,41.0,100.0,82.0,64.0,93.0,194.0,0
195,100.0,96.0,71.0,100.0,42.0,79.0,49.0,56.0,91.0,51.0,82.0,16.0,42.0,0.0,0.0,1.0,195.0,0
196,47.0,100.0,19.0,67.0,0.0,30.0,20.0,0.0,68.0,5.0,100.0,33.0,91.0,72.0,50.0,88.0,196.0,0
197,100.0,100.0,64.0,98.0,26.0,85.0,36.0,63.0,76.0,58.0,75.0,24.0,42.0,1.0,0.0,0.0,197.0,0
198,29.0,47.0,59.0,71.0,100.0,100.0,90.0,81.0,74.0,50.0,66.0,18.0,0.0,0.0,99.0,7.0,198.0,0
199,89.0,87.0,38.0,100.0,17.0,78.0,80.0,77.0,100.0,76.0,92.0,34.0,61.0,0.0,0.0,4.0,199.0,0
200,2.0,80.0,36.0,50.0,54.0,12.0,9.0,0.0,0.0,41.0,5.0,78.0,49.0,95.0,100.0,100.0,203.0,0
201,48.0,95.0,94.0,100.0,100.0,73.0,75.0,47.0,41.0,25.0,0.0,5.0,41.0,1.0,94.0,0.0,204.0,0
202,100.0,100.0,68.0,96.0,38.0,70.0,14.0,44.0,0.0,14.0,36.0,0.0,51.0,23.0,3.0,28.0,205.0,0
203,58.0,100.0,0.0,89.0,44.0,53.0,100.0,21.0,63.0,0.0,62.0,36.0,87.0,80.0,25.0,91.0,206.0,0
204,0.0,61.0,22.0,89.0,59.0,100.0,72.0,73.0,53.0,42.0,31.0,12.0,58.0,0.0,100.0,4.0,207.0,0
205,0.0,75.0,29.0,79.0,71.0,91.0,100.0,100.0,82.0,74.0,68.0,48.0,57.0,21.0,58.0,0.0,208.0,0
206,0.0,48.0,28.0,64.0,61.0,82.0,92.0,100.0,100.0,84.0,86.0,56.0,73.0,28.0,64.0,0.0,209.0,0
207,36.0,90.0,86.0,100.0,87.0,73.0,47.0,49.0,92.0,44.0,100.0,16.0,53.0,0.0,0.0,1.0,210.0,0
208,78.0,85.0,65.0,66.0,100.0,25.0,49.0,0.0,15.0,29.0,58.0,67.0,66.0,100.0,0.0,84.0,211.0,0
209,0.0,87.0,55.0,100.0,100.0,81.0,74.0,41.0,49.0,0.0,20.0,10.0,32.0,32.0,99.0,35.0,213.0,0
210,100.0,100.0,92.0,85.0,75.0,71.0,58.0,57.0,58.0,42.0,33.0,28.0,8.0,14.0,0.0,0.0,214.0,0
211,47.0,91.0,37.0,63.0,65.0,27.0,21.0,0.0,9.0,40.0,0.0,91.0,49.0,100.0,100.0,91.0,215.0,0
212,0.0,96.0,45.0,100.0,100.0,99.0,79.0,83.0,60.0,63.0,45.0,42.0,36.0,21.0,33.0,0.0,216.0,0
213,12.0,73.0,29.0,62.0,66.0,32.0,29.0,0.0,5.0,29.0,0.0,71.0,38.0,96.0,100.0,100.0,217.0,0
214,84.0,93.0,20.0,100.0,22.0,50.0,44.0,0.0,0.0,22.0,54.0,59.0,100.0,95.0,27.0,97.0,218.0,0
215,39.0,80.0,21.0,60.0,35.0,19.0,12.0,0.0,0.0,31.0,16.0,72.0,51.0,98.0,100.0,100.0,219.0,0
216,78.0,100.0,40.0,94.0,16.0,58.0,5.0,21.0,53.0,0.0,100.0,27.0,36.0,30.0,0.0,0.0,221.0,0
217,0.0,89.0,47.0,100.0,89.0,87.0,74.0,61.0,45.0,37.0,15.0,14.0,43.0,0.0,100.0,1.0,222.0,0
218,44.0,80.0,80.0,100.0,100.0,85.0,72.0,59.0,92.0,38.0,93.0,14.0,49.0,3.0,0.0,0.0,223.0,0
219,95.0,68.0,77.0,100.0,21.0,76.0,60.0,38.0,68.0,0.0,0.0,15.0,29.0,53.0,100.0,81.0,226.0,0
220,91.0,100.0,66.0,88.0,31.0,58.0,15.0,26.0,50.0,0.0,100.0,17.0,67.0,45.0,0.0,47.0,227.0,0
221,34.0,64.0,52.0,100.0,58.0,57.0,37.0,16.0,0.0,0.0,24.0,20.0,61.0,1.0,100.0,5.0,228.0,0
222,38.0,92.0,15.0,72.0,42.0,44.0,25.0,0.0,0.0,8.0,8.0,61.0,40.0,93.0,100.0,100.0,229.0,0
223,27.0,92.0,22.0,53.0,58.0,28.0,18.0,0.0,0.0,32.0,13.0,85.0,50.0,98.0,100.0,100.0,230.0,0
224,100.0,100.0,52.0,80.0,20.0,52.0,6.0,20.0,45.0,0.0,99.0,12.0,59.0,30.0,0.0,25.0,231.0,0
225,0.0,96.0,40.0,100.0,60.0,66.0,58.0,27.0,41.0,0.0,20.0,35.0,54.0,42.0,100.0,46.0,232.0,0
226,0.0,82.0,25.0,100.0,52.0,73.0,44.0,34.0,32.0,0.0,0.0,29.0,50.0,34.0,100.0,39.0,233.0,0
227,0.0,48.0,30.0,67.0,65.0,85.0,100.0,100.0,84.0,75.0,65.0,51.0,47.0,25.0,34.0,0.0,234.0,0
228,0.0,100.0,50.0,97.0,100.0,91.0,74.0,63.0,55.0,29.0,42.0,0.0,20.0,31.0,68.0,36.0,235.0,0
229,14.0,55.0,40.0,61.0,59.0,100.0,58.0,62.0,59.0,21.0,100.0,14.0,48.0,5.0,0.0,0.0,236.0,0
230,46.0,96.0,80.0,100.0,81.0,76.0,77.0,60.0,100.0,36.0,75.0,12.0,36.0,0.0,0.0,6.0,237.0,0
231,0.0,67.0,38.0,66.0,62.0,30.0,38.0,0.0,8.0,30.0,45.0,63.0,100.0,90.0,58.0,100.0,238.0,0
232,92.0,73.0,32.0,63.0,0.0,86.0,51.0,100.0,100.0,82.0,96.0,51.0,64.0,23.0,21.0,0.0,239.0,0
233,34.0,76.0,0.0,41.0,7.0,0.0,62.0,0.0,100.0,33.0,95.0,74.0,49.0,100.0,0.0,83.0,240.0,0
234,52.0,80.0,84.0,100.0,100.0,75.0,58.0,53.0,91.0,48.0,89.0,10.0,44.0,0.0,0.0,16.0,241.0,0
235,33.0,93.0,8.0,58.0,0.0,20.0,35.0,0.0,78.0,21.0,100.0,55.0,94.0,93.0,48.0,100.0,242.0,0
236,0.0,93.0,45.0,100.0,74.0,75.0,57.0,37.0,35.0,0.0,25.0,24.0,53.0,41.0,100.0,37.0,243.0,0
237,100.0,75.0,95.0,100.0,24.0,81.0,38.0,44.0,69.0,8.0,0.0,0.0,45.0,33.0,96.0,64.0,244.0,0
238,9.0,61.0,25.0,100.0,59.0,72.0,42.0,27.0,0.0,5.0,5.0,24.0,53.0,16.0,100.0,0.0,245.0,0
239,65.0,96.0,81.0,66.0,100.0,100.0,40.0,92.0,71.0,64.0,93.0,45.0,65.0,5.0,0.0,0.0,246.0,0
240,77.0,100.0,53.0,90.0,0.0,43.0,13.0,0.0,86.0,34.0,100.0,84.0,73.0,51.0,10.0,9.0,247.0,0
241,0.0,0.0,38.0,13.0,71.0,34.0,94.0,61.0,100.0,90.0,63.0,100.0,44.0,76.0,73.0,53.0,248.0,0
242,49.0,54.0,100.0,78.0,65.0,100.0,0.0,82.0,12.0,60.0,90.0,64.0,95.0,33.0,86.0,0.0,249.0,0
243,0.0,45.0,0.0,61.0,48.0,82.0,100.0,100.0,97.0,78.0,72.0,51.0,45.0,24.0,33.0,0.0,250.0,0
244,100.0,100.0,71.0,95.0,30.0,64.0,1.0,27.0,32.0,0.0,82.0,19.0,54.0,51.0,0.0,48.0,252.0,0
245,0.0,82.0,40.0,100.0,80.0,80.0,43.0,53.0,54.0,45.0,100.0,25.0,63.0,0.0,3.0,4.0,253.0,0
246,0.0,74.0,28.0,100.0,69.0,99.0,79.0,63.0,59.0,28.0,28.0,0.0,57.0,0.0,100.0,2.0,254.0,0
247,100.0,100.0,68.0,78.0,37.0,55.0,13.0,29.0,11.0,0.0,51.0,2.0,41.0,20.0,0.0,20.0,255.0,0
248,22.0,98.0,0.0,75.0,4.0,18.0,55.0,0.0,100.0,36.0,84.0,89.0,34.0,100.0,21.0,46.0,256.0,0
249,100.0,100.0,14.0,90.0,74.0,55.0,79.0,97.0,37.0,62.0,0.0,39.0,36.0,0.0,39.0,44.0,257.0,0
250,67.0,97.0,19.0,74.0,0.0,30.0,34.0,0.0,79.0,32.0,100.0,76.0,58.0,100.0,10.0,73.0,258.0,0
251,86.0,100.0,0.0,95.0,32.0,56.0,100.0,22.0,30.0,0.0,5.0,36.0,80.0,68.0,52.0,99.0,259.0,0
252,76.0,82.0,34.0,77.0,0.0,84.0,55.0,100.0,100.0,85.0,77.0,52.0,38.0,25.0,3.0,0.0,260.0,0
253,34.0,79.0,66.0,100.0,83.0,72.0,52.0,51.0,100.0,49.0,91.0,13.0,43.0,0.0,0.0,14.0,261.0,0
254,0.0,68.0,73.0,45.0,100.0,8.0,20.0,0.0,37.0,38.0,92.0,72.0,85.0,100.0,7.0,81.0,262.0,0
255,100.0,92.0,64.0,100.0,37.0,77.0,20.0,50.0,11.0,21.0,22.0,0.0,35.0,26.0,0.0,40.0,263.0,0
256,85.0,100.0,56.0,72.0,42.0,39.0,55.0,7.0,100.0,0.0,95.0,30.0,46.0,37.0,0.0,23.0,264.0,0
257,28.0,75.0,57.0,100.0,93.0,82.0,71.0,51.0,33.0,26.0,0.0,0.0,49.0,5.0,100.0,16.0,265.0,0
258,31.0,88.0,5.0,50.0,4.0,8.0,57.0,0.0,100.0,30.0,100.0,71.0,56.0,100.0,0.0,92.0,266.0,0
259,62.0,45.0,95.0,75.0,69.0,100.0,4.0,86.0,0.0,59.0,74.0,57.0,100.0,32.0,94.0,0.0,267.0,0
260,0.0,89.0,41.0,94.0,87.0,100.0,100.0,98.0,80.0,75.0,68.0,50.0,59.0,25.0,60.0,0.0,268.0,0
261,38.0,73.0,5.0,64.0,0.0,15.0,53.0,0.0,98.0,34.0,100.0,83.0,47.0,100.0,20.0,60.0,269.0,0
262,56.0,83.0,28.0,61.0,90.0,23.0,24.0,0.0,22.0,40.0,100.0,72.0,72.0,100.0,0.0,72.0,270.0,0
263,76.0,85.0,0.0,100.0,16.0,63.0,81.0,31.0,69.0,0.0,6.0,25.0,34.0,64.0,100.0,95.0,271.0,0
264,65.0,100.0,25.0,93.0,0.0,56.0,11.0,16.0,60.0,0.0,100.0,20.0,50.0,28.0,9.0,1.0,274.0,0
265,100.0,100.0,50.0,98.0,16.0,67.0,0.0,30.0,26.0,0.0,80.0,8.0,81.0,34.0,29.0,24.0,275.0,0
266,10.0,97.0,2.0,47.0,24.0,1.0,74.0,0.0,100.0,43.0,82.0,90.0,33.0,100.0,0.0,65.0,277.0,0
267,28.0,55.0,63.0,78.0,100.0,100.0,75.0,71.0,56.0,42.0,35.0,13.0,0.0,0.0,25.0,0.0,278.0,0
268,41.0,79.0,47.0,100.0,84.0,94.0,71.0,52.0,42.0,16.0,0.0,3.0,49.0,7.0,100.0,0.0,279.0,0
269,0.0,80.0,30.0,100.0,74.0,81.0,82.0,43.0,75.0,4.0,39.0,0.0,44.0,16.0,100.0,20.0,280.0,0
270,33.0,80.0,23.0,100.0,87.0,96.0,97.0,68.0,79.0,44.0,100.0,16.0,44.0,0.0,0.0,22.0,281.0,0
271,100.0,96.0,66.0,100.0,63.0,85.0,85.0,88.0,78.0,53.0,66.0,20.0,35.0,0.0,0.0,12.0,283.0,0
272,100.0,100.0,62.0,83.0,36.0,57.0,23.0,26.0,42.0,0.0,81.0,10.0,43.0,23.0,0.0,18.0,284.0,0
273,100.0,97.0,56.0,100.0,22.0,83.0,18.0,50.0,53.0,47.0,68.0,22.0,37.0,0.0,0.0,6.0,285.0,0
274,36.0,69.0,33.0,100.0,64.0,85.0,43.0,48.0,0.0,21.0,6.0,19.0,57.0,0.0,100.0,20.0,286.0,0
275,100.0,100.0,59.0,78.0,25.0,52.0,0.0,24.0,16.0,0.0,79.0,8.0,70.0,29.0,7.0,27.0,287.0,0
276,0.0,95.0,52.0,100.0,100.0,79.0,83.0,44.0,67.0,8.0,45.0,0.0,3.0,30.0,84.0,38.0,288.0,0
277,92.0,100.0,61.0,85.0,31.0,57.0,10.0,29.0,21.0,0.0,100.0,7.0,69.0,27.0,0.0,13.0,289.0,0
278,93.0,91.0,40.0,100.0,15.0,79.0,23.0,36.0,72.0,53.0,100.0,21.0,57.0,0.0,0.0,6.0,290.0,0
279,23.0,76.0,52.0,100.0,100.0,98.0,79.0,71.0,63.0,50.0,82.0,19.0,49.0,0.0,0.0,7.0,291.0,0
280,28.0,71.0,43.0,100.0,76.0,79.0,49.0,47.0,11.0,21.0,0.0,0.0,50.0,1.0,100.0,4.0,292.0,0
281,100.0,100.0,63.0,94.0,20.0,73.0,13.0,44.0,70.0,47.0,89.0,19.0,46.0,0.0,0.0,7.0,293.0,0
282,100.0,100.0,54.0,90.0,17.0,66.0,0.0,35.0,16.0,5.0,66.0,0.0,66.0,29.0,22.0,47.0,294.0,0
283,39.0,81.0,72.0,100.0,100.0,77.0,71.0,51.0,95.0,43.0,95.0,16.0,50.0,0.0,0.0,1.0,296.0,0
284,41.0,53.0,60.0,100.0,100.0,89.0,70.0,42.0,33.0,0.0,72.0,16.0,54.0,62.0,0.0,72.0,297.0,0
285,0.0,84.0,34.0,100.0,67.0,85.0,60.0,44.0,31.0,19.0,26.0,20.0,64.0,13.0,100.0,0.0,298.0,0
286,29.0,88.0,23.0,57.0,73.0,40.0,51.0,0.0,0.0,13.0,12.0,58.0,42.0,94.0,100.0,100.0,299.0,0
287,11.0,84.0,52.0,100.0,100.0,96.0,83.0,66.0,72.0,50.0,87.0,16.0,45.0,0.0,0.0,11.0,300.0,0
288,54.0,85.0,100.0,100.0,99.0,98.0,49.0,86.0,23.0,60.0,63.0,34.0,50.0,1.0,0.0,0.0,301.0,0
289,0.0,94.0,46.0,100.0,100.0,97.0,82.0,62.0,48.0,30.0,17.0,0.0,18.0,34.0,74.0,38.0,302.0,0
290,13.0,78.0,45.0,100.0,97.0,87.0,69.0,58.0,76.0,47.0,100.0,15.0,49.0,0.0,0.0,19.0,304.0,0
291,100.0,100.0,55.0,98.0,26.0,81.0,40.0,67.0,78.0,55.0,74.0,25.0,43.0,1.0,0.0,0.0,305.0,0
292,0.0,32.0,29.0,55.0,63.0,78.0,100.0,100.0,90.0,75.0,88.0,50.0,84.0,25.0,80.0,0.0,306.0,0
293,0.0,73.0,28.0,92.0,73.0,100.0,100.0,81.0,85.0,55.0,58.0,32.0,36.0,8.0,79.0,0.0,307.0,0
294,100.0,97.0,66.0,100.0,30.0,88.0,24.0,55.0,54.0,59.0,61.0,27.0,38.0,0.0,0.0,1.0,308.0,0
295,92.0,65.0,50.0,100.0,0.0,82.0,47.0,46.0,87.0,6.0,42.0,0.0,54.0,45.0,100.0,79.0,309.0,0
296,9.0,32.0,60.0,62.0,80.0,100.0,6.0,93.0,36.0,56.0,100.0,27.0,57.0,0.0,0.0,25.0,310.0,0
297,0.0,78.0,40.0,100.0,97.0,78.0,69.0,39.0,44.0,0.0,100.0,7.0,35.0,37.0,22.0,73.0,312.0,0
298,43.0,100.0,98.0,96.0,77.0,97.0,37.0,70.0,60.0,53.0,100.0,20.0,47.0,0.0,0.0,14.0,313.0,0
299,100.0,74.0,46.0,65.0,0.0,78.0,36.0,100.0,78.0,88.0,80.0,58.0,78.0,28.0,88.0,0.0,314.0,0
300,33.0,78.0,66.0,100.0,91.0,86.0,64.0,60.0,100.0,42.0,82.0,10.0,41.0,0.0,0.0,7.0,315.0,0
301,10.0,86.0,0.0,44.0,33.0,0.0,80.0,9.0,100.0,65.0,64.0,100.0,22.0,74.0,32.0,20.0,316.0,0
302,0.0,85.0,32.0,100.0,76.0,91.0,70.0,65.0,38.0,43.0,11.0,20.0,50.0,6.0,100.0,0.0,317.0,0
303,0.0,84.0,40.0,100.0,76.0,71.0,65.0,33.0,32.0,0.0,5.0,28.0,42.0,44.0,100.0,46.0,318.0,0
304,21.0,82.0,13.0,55.0,54.0,100.0,27.0,87.0,38.0,37.0,40.0,0.0,0.0,7.0,100.0,5.0,319.0,0
305,0.0,65.0,46.0,91.0,50.0,100.0,50.0,62.0,52.0,23.0,4.0,2.0,12.0,5.0,100.0,0.0,320.0,0
306,36.0,63.0,0.0,67.0,53.0,84.0,100.0,100.0,83.0,74.0,66.0,47.0,53.0,21.0,51.0,0.0,321.0,0
307,0.0,88.0,41.0,100.0,73.0,80.0,64.0,40.0,49.0,0.0,40.0,13.0,49.0,42.0,100.0,46.0,323.0,0
308,0.0,89.0,41.0,100.0,89.0,93.0,100.0,62.0,84.0,31.0,64.0,0.0,27.0,17.0,54.0,34.0,324.0,0
309,55.0,76.0,22.0,68.0,66.0,29.0,39.0,0.0,52.0,32.0,100.0,68.0,69.0,100.0,0.0,86.0,325.0,0
310,0.0,52.0,37.0,73.0,76.0,94.0,100.0,100.0,75.0,75.0,53.0,49.0,35.0,22.0,28.0,0.0,326.0,0
311,45.0,92.0,19.0,94.0,42.0,68.0,58.0,100.0,89.0,69.0,100.0,24.0,55.0,0.0,0.0,3.0,327.0,0
312,27.0,100.0,2.0,56.0,12.0,8.0,62.0,0.0,100.0,33.0,94.0,79.0,46.0,94.0,0.0,72.0,328.0,0
313,100.0,100.0,66.0,100.0,25.0,69.0,0.0,35.0,14.0,0.0,77.0,0.0,72.0,34.0,10.0,51.0,329.0,0
314,38.0,76.0,58.0,100.0,21.0,65.0,0.0,27.0,44.0,0.0,100.0,22.0,45.0,36.0,22.0,8.0,330.0,0
315,24.0,66.0,100.0,89.0,30.0,66.0,88.0,32.0,34.0,0.0,0.0,34.0,61.0,72.0,77.0,100.0,331.0,0
316,37.0,100.0,57.0,91.0,47.0,50.0,22.0,20.0,0.0,17.0,33.0,17.0,66.0,4.0,100.0,0.0,332.0,0
317,5.0,85.0,50.0,100.0,79.0,77.0,54.0,50.0,85.0,44.0,100.0,22.0,56.0,2.0,0.0,0.0,333.0,0
318,93.0,100.0,5.0,96.0,42.0,65.0,85.0,32.0,58.0,0.0,0.0,14.0,36.0,47.0,100.0,74.0,334.0,0
319,0.0,89.0,28.0,100.0,64.0,85.0,43.0,61.0,9.0,44.0,23.0,21.0,62.0,11.0,100.0,0.0,335.0,0
320,43.0,99.0,8.0,68.0,73.0,74.0,62.0,25.0,0.0,0.0,7.0,49.0,20.0,96.0,100.0,100.0,336.0,0
321,22.0,83.0,62.0,100.0,92.0,78.0,51.0,53.0,55.0,37.0,100.0,17.0,55.0,0.0,0.0,7.0,337.0,0
322,100.0,100.0,44.0,91.0,7.0,60.0,0.0,24.0,46.0,0.0,99.0,24.0,41.0,30.0,19.0,0.0,338.0,0
323,0.0,83.0,37.0,100.0,81.0,90.0,65.0,61.0,100.0,45.0,97.0,15.0,54.0,0.0,14.0,7.0,339.0,0
324,0.0,76.0,24.0,100.0,65.0,97.0,61.0,63.0,40.0,31.0,6.0,5.0,51.0,2.0,100.0,0.0,340.0,0
325,0.0,95.0,35.0,100.0,59.0,78.0,61.0,52.0,46.0,27.0,22.0,5.0,56.0,0.0,100.0,1.0,341.0,0
326,100.0,100.0,57.0,78.0,25.0,53.0,12.0,26.0,30.0,0.0,88.0,7.0,65.0,28.0,0.0,21.0,342.0,0
327,5.0,79.0,19.0,100.0,25.0,66.0,14.0,32.0,0.0,3.0,34.0,0.0,66.0,5.0,100.0,7.0,343.0,0
328,50.0,86.0,17.0,60.0,0.0,27.0,21.0,0.0,70.0,9.0,100.0,37.0,91.0,70.0,63.0,100.0,344.0,0
329,86.0,79.0,47.0,100.0,18.0,62.0,65.0,27.0,66.0,0.0,0.0,3.0,46.0,39.0,100.0,71.0,345.0,0
330,38.0,96.0,49.0,68.0,74.0,100.0,24.0,87.0,91.0,80.0,100.0,30.0,54.0,0.0,0.0,32.0,346.0,0
331,0.0,100.0,65.0,99.0,70.0,66.0,51.0,33.0,32.0,0.0,15.0,12.0,29.0,39.0,100.0,44.0,347.0,0
332,0.0,69.0,10.0,54.0,67.0,37.0,47.0,0.0,14.0,13.0,17.0,54.0,34.0,92.0,100.0,100.0,348.0,0
333,40.0,84.0,61.0,100.0,87.0,83.0,53.0,60.0,96.0,47.0,100.0,23.0,55.0,5.0,0.0,0.0,350.0,0
334,0.0,75.0,45.0,85.0,100.0,100.0,84.0,80.0,71.0,59.0,58.0,37.0,55.0,15.0,63.0,0.0,351.0,0
335,44.0,60.0,0.0,77.0,47.0,99.0,100.0,100.0,84.0,75.0,75.0,50.0,75.0,24.0,100.0,0.0,352.0,0
336,100.0,100.0,75.0,83.0,43.0,57.0,20.0,28.0,31.0,0.0,77.0,6.0,48.0,24.0,0.0,24.0,353.0,0
337,100.0,99.0,56.0,100.0,31.0,65.0,87.0,73.0,98.0,90.0,94.0,48.0,61.0,13.0,0.0,0.0,354.0,0
338,0.0,56.0,5.0,14.0,47.0,0.0,86.0,25.0,100.0,66.0,76.0,100.0,34.0,80.0,6.0,45.0,355.0,0
339,19.0,88.0,62.0,100.0,100.0,81.0,83.0,48.0,47.0,23.0,0.0,6.0,18.0,0.0,72.0,1.0,356.0,0
340,11.0,50.0,0.0,16.0,38.0,0.0,79.0,8.0,100.0,46.0,76.0,84.0,37.0,100.0,0.0,84.0,357.0,0
341,32.0,76.0,70.0,100.0,100.0,72.0,66.0,38.0,7.0,19.0,0.0,33.0,59.0,18.0,91.0,0.0,358.0,0
342,86.0,78.0,48.0,100.0,14.0,72.0,19.0,35.0,2.0,0.0,0.0,29.0,49.0,59.0,100.0,88.0,359.0,0
343,24.0,87.0,0.0,62.0,7.0,0.0,61.0,0.0,100.0,44.0,80.0,100.0,29.0,93.0,7.0,36.0,360.0,0
344,13.0,71.0,40.0,100.0,65.0,69.0,41.0,34.0,0.0,12.0,2.0,8.0,51.0,6.0,100.0,0.0,361.0,0
345,100.0,100.0,51.0,85.0,18.0,58.0,0.0,28.0,17.0,0.0,78.0,1.0,68.0,20.0,8.0,12.0,362.0,0
346,80.0,100.0,32.0,81.0,7.0,52.0,0.0,21.0,40.0,0.0,100.0,9.0,88.0,30.0,28.0,22.0,363.0,0
347,0.0,58.0,4.0,67.0,42.0,83.0,79.0,100.0,100.0,98.0,81.0,66.0,65.0,34.0,66.0,0.0,364.0,0
348,0.0,82.0,47.0,100.0,75.0,72.0,52.0,35.0,22.0,0.0,16.0,22.0,41.0,48.0,100.0,52.0,365.0,0
349,97.0,66.0,77.0,100.0,8.0,96.0,0.0,67.0,69.0,72.0,100.0,73.0,92.0,36.0,86.0,0.0,366.0,0
350,40.0,76.0,62.0,100.0,62.0,69.0,34.0,40.0,0.0,16.0,12.0,11.0,57.0,10.0,100.0,0.0,367.0,0
351,25.0,76.0,45.0,100.0,77.0,66.0,57.0,25.0,9.0,3.0,0.0,7.0,53.0,6.0,100.0,0.0,368.0,0
352,21.0,100.0,12.0,66.0,64.0,49.0,52.0,0.0,10.0,16.0,0.0,72.0,43.0,94.0,100.0,94.0,370.0,0
353,17.0,82.0,56.0,100.0,100.0,90.0,64.0,66.0,85.0,40.0,94.0,12.0,48.0,3.0,0.0,0.0,371.0,0
354,0.0,82.0,26.0,100.0,51.0,80.0,43.0,50.0,24.0,22.0,12.0,2.0,57.0,1.0,100.0,0.0,373.0,0
355,30.0,81.0,70.0,100.0,69.0,65.0,39.0,31.0,0.0,5.0,7.0,18.0,52.0,0.0,100.0,4.0,374.0,0
356,100.0,100.0,26.0,97.0,1.0,66.0,45.0,33.0,29.0,0.0,0.0,26.0,38.0,61.0,87.0,93.0,375.0,0
357,21.0,85.0,8.0,46.0,61.0,47.0,39.0,0.0,0.0,13.0,11.0,66.0,35.0,98.0,100.0,100.0,376.0,0
358,17.0,96.0,0.0,45.0,26.0,0.0,73.0,1.0,100.0,48.0,88.0,100.0,44.0,99.0,23.0,52.0,377.0,0
359,73.0,98.0,0.0,95.0,16.0,60.0,84.0,29.0,70.0,0.0,45.0,35.0,100.0,69.0,88.0,100.0,378.0,0
360,18.0,78.0,53.0,100.0,90.0,81.0,43.0,57.0,90.0,55.0,100.0,22.0,52.0,0.0,0.0,16.0,379.0,0
361,9.0,86.0,1.0,51.0,27.0,11.0,76.0,0.0,100.0,39.0,84.0,83.0,37.0,100.0,0.0,69.0,380.0,0
362,0.0,100.0,67.0,94.0,83.0,65.0,57.0,33.0,41.0,0.0,0.0,20.0,29.0,31.0,100.0,32.0,381.0,0
363,35.0,98.0,76.0,100.0,80.0,72.0,67.0,54.0,100.0,34.0,77.0,9.0,35.0,0.0,0.0,7.0,382.0,0
364,33.0,100.0,10.0,76.0,0.0,48.0,4.0,20.0,43.0,0.0,100.0,10.0,81.0,31.0,21.0,25.0,383.0,0
365,10.0,78.0,40.0,100.0,100.0,99.0,70.0,53.0,29.0,12.0,0.0,0.0,7.0,45.0,70.0,55.0,384.0,0
366,54.0,78.0,77.0,100.0,64.0,60.0,36.0,27.0,0.0,2.0,12.0,4.0,56.0,2.0,100.0,0.0,385.0,0
367,0.0,36.0,35.0,56.0,68.0,78.0,100.0,100.0,94.0,76.0,80.0,51.0,70.0,25.0,70.0,0.0,386.0,0
368,7.0,86.0,0.0,62.0,15.0,20.0,62.0,0.0,100.0,31.0,96.0,73.0,53.0,100.0,8.0,78.0,388.0,0
369,0.0,98.0,4.0,100.0,59.0,100.0,100.0,87.0,96.0,64.0,75.0,43.0,51.0,22.0,40.0,0.0,389.0,0
370,0.0,99.0,50.0,100.0,100.0,91.0,54.0,57.0,32.0,0.0,69.0,13.0,70.0,28.0,31.0,23.0,390.0,0
371,51.0,100.0,21.0,77.0,2.0,49.0,0.0,20.0,45.0,0.0,100.0,17.0,51.0,27.0,4.0,7.0,391.0,0
372,63.0,77.0,30.0,100.0,0.0,59.0,12.0,13.0,67.0,0.0,100.0,37.0,88.0,83.0,34.0,88.0,392.0,0
373,0.0,83.0,11.0,100.0,56.0,93.0,53.0,67.0,66.0,42.0,100.0,20.0,73.0,1.0,16.0,0.0,393.0,0
374,100.0,66.0,56.0,100.0,23.0,73.0,77.0,34.0,65.0,0.0,0.0,24.0,55.0,58.0,73.0,77.0,394.0,0
375,100.0,100.0,54.0,85.0,21.0,57.0,0.0,27.0,23.0,0.0,75.0,7.0,57.0,29.0,3.0,23.0,395.0,0
376,100.0,100.0,62.0,86.0,30.0,66.0,7.0,41.0,0.0,12.0,36.0,0.0,59.0,18.0,17.0,25.0,396.0,0
377,23.0,83.0,0.0,48.0,10.0,9.0,53.0,0.0,91.0,23.0,100.0,63.0,75.0,97.0,31.0,100.0,397.0,0
378,39.0,76.0,74.0,40.0,83.0,2.0,11.0,0.0,50.0,35.0,100.0,67.0,73.0,100.0,0.0,81.0,398.0,0
379,37.0,79.0,78.0,100.0,94.0,68.0,60.0,37.0,10.0,19.0,0.0,31.0,55.0,24.0,100.0,0.0,399.0,0
380,22.0,75.0,47.0,100.0,74.0,82.0,47.0,53.0,84.0,44.0,100.0,17.0,54.0,0.0,0.0,9.0,400.0,0
381,12.0,86.0,62.0,100.0,92.0,86.0,54.0,64.0,81.0,46.0,100.0,22.0,62.0,0.0,0.0,5.0,401.0,0
382,79.0,97.0,0.0,100.0,9.0,73.0,89.0,87.0,100.0,95.0,79.0,63.0,60.0,30.0,57.0,0.0,402.0,0
383,0.0,89.0,10.0,55.0,51.0,30.0,48.0,0.0,18.0,23.0,20.0,66.0,49.0,94.0,100.0,100.0,403.0,0
384,0.0,71.0,39.0,81.0,74.0,99.0,100.0,100.0,78.0,75.0,53.0,50.0,28.0,26.0,11.0,0.0,404.0,0
